Date Time,min,max,mean,id
2021-03-01,5.203,5.965,5.621792,8770475
2021-03-06,4.278,5.961,5.1582627,8770475
2021-03-11,4.672,6.155,5.58095,8770475
2021-03-16,5.636,6.339,6.0144334,8770475
2021-03-21,4.449,6.05,5.189892,8770475
2021-03-26,5.095,6.637,5.873554,8770475
2021-03-31,5.505,6.532,6.055896,8770475
2021-03-01,4.16,5.164,4.809971,8770520
2021-03-06,3.179,5.174,4.3932,8770520
2021-03-11,4.124,5.272,4.8625,8770520
2021-03-16,4.777,5.591,5.2047544,8770520
2021-03-21,3.75,5.259,4.4089627,8770520
2021-03-26,4.327,5.961,5.1207666,8770520
2021-03-31,4.843,5.764,5.3147373,8770520
2021-03-01,3.747,5.299,4.6093206,8770822
2021-03-06,2.858,5.026,4.222154,8770822
2021-03-11,3.123,5.269,4.4846706,8770822
2021-03-16,4.262,5.614,5.087675,8770822
2021-03-21,3.645,5.24,4.4185834,8770822
2021-03-26,3.32,5.604,4.8375916,8770822
2021-03-31,3.743,5.906,4.9421873,8770822
2021-03-01,5.256,11.424,8.681033,9414290
2021-03-06,5.692,11.798,9.002871,9414290
2021-03-11,5.476,11.972,9.184987,9414290
2021-03-16,6.585,11.076,8.714971,9414290
2021-03-21,6.217,10.587,8.702342,9414290
2021-03-26,5.24,11.64,8.906883,9414290
2021-03-31,5.276,12.169,8.717538,9414290
2021-03-01,5.728,14.695,10.628721,9414523
2021-03-06,6.686,14.642,11.0129795,9414523
2021-03-11,5.915,15.187,11.193008,9414523
2021-03-16,7.287,14.183,10.654683,9414523
2021-03-21,7.267,13.077,10.664038,9414523
2021-03-26,6.28,14.747,10.938358,9414523
2021-03-31,5.663,15.453,10.667666,9414523
2021-03-01,2.49,9.475,6.2671,9414750
2021-03-06,3.038,9.77,6.6622124,9414750
2021-03-11,2.723,10.052,6.8039374,9414750
2021-03-16,3.845,9.144,6.309429,9414750
2021-03-21,3.563,8.406,6.3097043,9414750
2021-03-26,2.621,9.672,6.5387793,9414750
2021-03-31,2.566,10.259,6.3082542,9414750
2021-03-01,10.912,17.119,14.3946,9414863
2021-03-06,11.319,17.585,14.761263,9414863
2021-03-11,11.214,17.733,14.9342,9414863
2021-03-16,12.215,16.85,14.431742,9414863
2021-03-21,11.765,16.355,14.387442,9414863
2021-03-26,11.125,17.352,14.665075,9414863
2021-03-31,10.919,17.884,14.447013,9414863
2021-03-01,34.662,39.81,37.373642,9415102
2021-03-06,35.03,40.404,38.001953,9415102
2021-03-11,34.98,40.381,37.94881,9415102
2021-03-16,35.459,39.639,37.43731,9415102
2021-03-21,34.859,39.281,37.514946,9415102
2021-03-26,34.915,40.056,37.70478,9415102
2021-03-31,34.685,40.404,37.482613,9415102
2021-03-01,3.468,8.202,5.905754,9415144
2021-03-06,3.825,8.871,6.634954,9415144
2021-03-11,3.875,8.734,6.4952292,9415144
2021-03-16,4.177,8.041,6.0020623,9415144
2021-03-21,3.583,7.805,6.1231375,9415144
2021-03-26,3.74,8.445,6.2581334,9415144
2021-03-31,3.527,8.786,6.0446,9415144
2021-03-01,1.909,11.742,7.124346,8670870
2021-03-06,4.518,11.552,8.221371,8670870
2021-03-11,3.051,11.352,7.2177,8670870
2021-03-16,3.737,11.781,7.9301124,8670870
2021-03-21,6.568,11.503,9.275225,8670870
2021-03-26,3.228,11.217,7.2294707,8670870
2021-03-31,2.759,12.48,7.6292834,8670870
2021-03-01,579.701,580.791,580.0852,9075099
2021-03-06,580.033,580.509,580.3507,9075099
2021-03-11,580.328,580.794,580.52026,9075099
2021-03-16,580.016,580.322,580.1582,9075099
2021-03-21,580.384,580.522,580.44183,9075099
2021-03-26,579.882,580.518,580.21655,9075099
2021-03-31,580.207,580.64,580.39166,9075099
2021-03-01,579.787,580.984,580.30493,9076024
2021-03-06,580.092,580.81,580.482,9076024
2021-03-11,580.377,580.961,580.65546,9076024
2021-03-16,580.062,580.476,580.28937,9076024
2021-03-21,580.482,580.653,580.5525,9076024
2021-03-26,579.78,580.755,580.2281,9076024
2021-03-31,579.974,580.719,580.32336,9076024
2021-03-01,580.276,581.125,580.6459,9076027
2021-03-06,580.39,580.886,580.6754,9076027
2021-03-11,580.712,581.093,580.8745,9076027
2021-03-16,580.292,580.594,580.44525,9076027
2021-03-21,580.656,580.778,580.70984,9076027
2021-03-26,580.03,580.745,580.3917,9076027
2021-03-31,580.177,580.978,580.49493,9076027
2021-03-01,581.096,581.542,581.3222,9076033
2021-03-06,580.928,581.266,581.11005,9076033
2021-03-11,581.188,581.512,581.31726,9076033
2021-03-16,580.801,581.027,580.9084,9076033
2021-03-21,580.988,581.106,581.0529,9076033
2021-03-26,580.377,580.922,580.65045,9076033
2021-03-31,580.285,581.02,580.721,9076033
2021-03-01,581.299,581.69,581.5061,9076060
2021-03-06,581.089,581.414,581.26263,9076060
2021-03-11,581.335,581.657,581.461,9076060
2021-03-16,580.942,581.181,581.0535,9076060
2021-03-21,581.129,581.237,581.1815,9076060
2021-03-26,580.515,581.05,580.7874,9076060
2021-03-31,580.453,581.181,580.85016,9076060
2021-03-01,601.188,602.359,601.77563,9076070
2021-03-06,601.175,601.575,601.31604,9076070
2021-03-11,600.03,602.313,601.30817,9076070
2021-03-16,600.486,601.545,601.1116,9076070
2021-03-21,600.699,601.119,600.95715,9076070
2021-03-26,600.768,601.827,601.35266,9076070
2021-03-31,600.965,601.995,601.45764,9076070
2021-03-01,601.926,602.815,602.3573,9099004
2021-03-06,601.739,602.087,601.8677,9099004
2021-03-11,600.892,602.562,601.8475,9099004
2021-03-16,601.358,601.906,601.65295,9099004
2021-03-21,601.332,601.562,601.4531,9099004
2021-03-26,601.608,602.165,601.8455,9099004
2021-03-31,601.706,602.231,602.0006,9099004
2021-03-01,0.098,12.884,7.0425415,9446484
2021-03-06,1.27,11.864,8.234296,9446484
2021-03-11,0.164,12.949,7.4931583,9446484
2021-03-16,2.428,12.09,7.2963543,9446484
2021-03-21,2.031,10.666,7.670133,9446484
2021-03-26,0.482,12.106,6.9984293,9446484
2021-03-31,-0.751,12.805,6.80175,9446484
2021-03-01,0.807,2.877,1.8371375,8726384
2021-03-06,0.335,2.746,1.5730125,8726384
2021-03-11,0.141,2.575,1.4388375,8726384
2021-03-16,0.899,2.759,1.9135916,8726384
2021-03-21,0.128,2.398,1.3725709,8726384
2021-03-26,0.584,3.025,1.9149458,8726384
2021-03-31,0.584,2.982,1.8222333,8726384
2021-03-01,3.986,6.07,5.0151625,8726520
2021-03-06,3.458,5.84,4.7441335,8726520
2021-03-11,3.327,5.797,4.6568832,8726520
2021-03-16,4.009,6.02,5.0894375,8726520
2021-03-21,3.209,5.489,4.4745293,8726520
2021-03-26,3.727,6.273,5.1229,8726520
2021-03-31,3.73,6.171,4.986325,8726520
2021-03-01,28.891,31.191,30.028538,8726607
2021-03-06,28.356,30.971,29.74147,8726607
2021-03-11,28.209,30.846,29.632196,8726607
2021-03-16,28.907,31.276,30.116213,8726607
2021-03-21,28.104,30.558,29.460037,8726607
2021-03-26,28.655,31.427,30.178596,8726607
2021-03-31,28.642,31.371,29.999128,8726607
2021-03-01,0.771,3.406,2.147525,8726674
2021-03-06,0.341,3.091,1.7943916,8726674
2021-03-11,0.092,2.982,1.6775959,8726674
2021-03-16,0.846,3.461,2.2329416,8726674
2021-03-21,0.079,2.677,1.5415,8726674
2021-03-26,0.561,3.533,2.2545958,8726674
2021-03-31,0.528,3.652,2.102175,8726674
2021-03-01,3.366,19.006,11.814125,9454240
2021-03-06,7.129,17.316,12.455871,9454240
2021-03-11,5.18,18.304,12.350308,9454240
2021-03-16,6.115,18.077,12.027613,9454240
2021-03-21,8.589,15.928,12.536363,9454240
2021-03-26,5.312,17.405,11.824025,9454240
2021-03-31,3.625,20.177,11.844387,9454240
2021-02-01,3.219,5.892,4.4656625,8447930
2021-02-06,2.687,5.308,3.9264083,8447930
2021-02-11,2.388,5.069,3.6102958,8447930
2021-02-16,3.704,5.85,4.5057874,8447930
2021-02-21,3.061,4.288,3.71,8447930
2021-02-26,2.129,4.495,3.2177875,8447930
2021-02-01,2.815,9.114,6.0924706,8665530
2021-02-06,2.743,8.435,5.753667,8665530
2021-02-11,2.841,9.465,6.0602584,8665530
2021-02-16,2.759,9.196,6.2361665,8665530
2021-02-21,4.229,8.169,6.272696,8665530
2021-02-26,2.493,9.232,5.8922877,8665530
2021-02-01,6.332,16.959,12.264341,9449424
2021-02-06,5.974,15.764,12.049346,9449424
2021-02-11,3.98,15.535,10.9738455,9449424
2021-02-16,8.497,15.387,11.827875,9449424
2021-02-21,6.716,13.881,11.477775,9449424
2021-02-26,4.892,15.778,11.263529,9449424
2021-02-01,2.287,7.946,5.554217,8551910
2021-02-06,1.581,7.457,4.3226542,8551910
2021-02-11,1.545,7.7,4.6076083,8551910
2021-02-16,2.379,7.782,5.4087834,8551910
2021-02-21,1.033,5.856,3.4967666,8551910
2021-02-26,0.919,7.008,4.026104,8551910
2021-02-01,3.297,5.899,4.3790584,8573364
2021-02-06,3.652,5.397,4.5640373,8573364
2021-02-11,3.481,5.331,4.392833,8573364
2021-02-16,4.508,6.184,5.34555,8573364
2021-02-21,2.913,4.091,3.66125,8573364
2021-02-26,3.376,4.918,4.0443835,8573364
2021-02-01,3.34,6.864,5.073196,8573927
2021-02-06,3.763,6.325,4.9615917,8573927
2021-02-11,3.379,6.568,4.8952665,8573927
2021-02-16,3.862,7.549,5.800829,8573927
2021-02-21,2.844,5.574,4.0794,8573927
2021-02-26,2.877,6.155,4.4904876,8573927
2021-02-01,3.911,6.68,5.059225,8574680
2021-02-06,4.383,5.981,5.2003207,8574680
2021-02-11,4.242,5.925,5.1422167,8574680
2021-02-16,5.285,6.798,6.0206876,8574680
2021-02-21,3.619,4.665,4.2649207,8574680
2021-02-26,4.117,5.64,4.765071,8574680
2021-02-01,4.587,7.008,5.616646,8575512
2021-02-06,4.783,6.23,5.64865,8575512
2021-02-11,4.806,6.066,5.5491333,8575512
2021-02-16,5.669,7.041,6.434175,8575512
2021-02-21,4.17,5.259,4.7962127,8575512
2021-02-26,4.616,5.866,5.1907415,8575512
2021-02-01,4.39,6.247,5.3245373,8577330
2021-02-06,4.147,5.738,4.8746624,8577330
2021-02-11,4.134,5.568,4.899542,8577330
2021-02-16,4.826,6.319,5.6841416,8577330
2021-02-21,3.743,4.892,4.2125044,8577330
2021-02-26,3.691,5.194,4.488429,8577330
2021-02-01,4.649,8.95,6.809058,8594900
2021-02-06,5.112,7.746,6.48675,8594900
2021-02-11,4.833,7.969,6.404979,8594900
2021-02-16,5.784,8.776,7.251167,8594900
2021-02-21,4.665,6.473,5.574108,8594900
2021-02-26,4.672,8.114,6.2438664,8594900
2021-02-01,16.923,19.216,18.076422,8635027
2021-02-06,16.65,18.507,17.570917,8635027
2021-02-11,16.785,18.668,17.700508,8635027
2021-02-16,17.382,19.17,18.359787,8635027
2021-02-21,16.798,17.992,17.360424,8635027
2021-02-26,16.181,18.337,17.265266,8635027
2021-02-01,5.951,7.743,6.8188834,8635750
2021-02-06,5.4,6.87,6.063979,8635750
2021-02-11,5.4,6.982,6.1723,8635750
2021-02-16,6.004,7.589,6.8520126,8635750
2021-02-21,5.102,6.302,5.51585,8635750
2021-02-26,4.859,6.483,5.722592,8635750
2021-02-01,3.34,5.095,4.3331165,8636580
2021-02-06,2.707,4.006,3.334225,8636580
2021-02-11,2.69,4.186,3.43575,8636580
2021-02-16,3.264,4.613,4.0807376,8636580
2021-02-21,2.477,3.547,2.9352417,8636580
2021-02-26,2.29,3.714,2.9748917,8636580
2021-02-01,4.836,8.202,6.429917,8632200
2021-02-06,3.914,6.765,5.25755,8632200
2021-02-11,3.73,7.06,5.390471,8632200
2021-02-16,4.521,7.267,6.030104,8632200
2021-02-21,4.377,6.132,5.1777706,8632200
2021-02-26,3.343,6.496,4.8798623,8632200
2021-02-01,6.696,9.35,7.9188747,8637689
2021-02-06,5.65,8.163,6.762404,8637689
2021-02-11,5.531,8.383,6.9559917,8637689
2021-02-16,6.312,8.514,7.4795,8637689
2021-02-21,5.883,7.398,6.589075,8637689
2021-02-26,5.164,7.897,6.433621,8637689
2021-02-01,6.093,8.852,7.359129,8638610
2021-02-06,4.862,7.441,6.0375876,8638610
2021-02-11,4.701,7.779,6.3028626,8638610
2021-02-16,5.659,7.884,6.8166957,8638610
2021-02-21,5.397,7.014,6.1212373,8638610
2021-02-26,4.288,7.234,5.768367,8638610
2021-02-01,5.709,9.334,7.3729043,8638901
2021-02-06,4.619,7.664,6.0927873,8638901
2021-02-11,4.59,7.949,6.278754,8638901
2021-02-16,5.397,8.035,6.8148956,8638901
2021-02-21,5.21,7.277,6.1269207,8638901
2021-02-26,4.15,7.428,5.745254,8638901
2021-02-01,23.353,26.588,24.839384,8639348
2021-02-06,22.119,25.075,23.447367,8639348
2021-02-11,21.998,25.423,23.776178,8639348
2021-02-16,22.982,25.597,24.273659,8639348
2021-02-21,22.717,24.682,23.627441,8639348
2021-02-26,21.558,24.925,23.219658,8639348
2021-02-01,4.19,5.381,4.7870293,8775237
2021-02-06,5.128,6.437,5.8713083,8775237
2021-02-11,4.754,6.375,5.654129,8775237
2021-02-16,4.528,5.322,4.8914375,8775237
2021-02-21,4.6,5.751,5.1713333,8775237
2021-02-26,4.649,5.925,5.4863544,8775237
2021-02-01,23.947,25.174,24.560238,8775241
2021-02-06,24.665,26.335,25.670221,8775241
2021-02-11,24.18,26.263,25.39083,8775241
2021-02-16,24.278,25.21,24.781574,8775241
2021-02-21,24.255,25.574,24.9922,8775241
2021-02-26,24.049,25.909,25.276888,8775241
2021-02-01,4.134,4.747,4.4683623,8775296
2021-02-06,4.987,5.801,5.402021,8775296
2021-02-11,4.731,5.804,5.333,8775296
2021-02-16,4.226,4.521,4.3659873,8775296
2021-02-21,4.288,5.098,4.6507626,8775296
2021-02-26,4.652,5.381,5.0659585,8775296
2021-02-01,573.15,573.714,573.4999,9063063
2021-02-06,572.149,572.831,572.4815,9063063
2021-02-11,572.694,572.953,572.7982,9063063
2021-02-16,572.316,573.766,572.9666,9063063
2021-02-21,572.349,572.648,572.5083,9063063
2021-02-26,572.415,572.723,572.55505,9063063
2021-02-01,4.308,10.056,7.1052666,8536110
2021-02-06,2.953,8.435,5.309517,8536110
2021-02-11,2.395,9.045,5.3675585,8536110
2021-02-16,3.353,8.458,6.176904,8536110
2021-02-21,3.32,6.896,5.0790668,8536110
2021-02-26,1.831,7.936,4.7099166,8536110
2021-02-01,17.149,25.509,21.41872,8539094
2021-02-06,16.811,25.276,21.10005,8539094
2021-02-11,16.631,25.253,20.929312,8539094
2021-02-16,17.513,25.299,21.831133,8539094
2021-02-21,16.342,23.435,20.039305,8539094
2021-02-26,16.444,24.656,20.699463,8539094
2021-02-01,22.441,28.737,25.922842,8540433
2021-02-06,21.85,28.215,24.909237,8540433
2021-02-11,21.788,28.392,25.154337,8540433
2021-02-16,22.641,28.396,25.920467,8540433
2021-02-21,21.322,26.424,24.018024,8540433
2021-02-26,21.312,27.697,24.689613,8540433
2021-02-01,4.472,11.414,8.180233,8545240
2021-02-06,3.848,11.102,7.4440084,8545240
2021-02-11,3.776,11.096,7.534475,8545240
2021-02-16,4.633,11.158,8.350075,8545240
2021-02-21,3.353,9.226,6.4880586,8545240
2021-02-26,3.419,10.397,7.175317,8545240
2021-02-01,20.049,27.356,23.90052,8546252
2021-02-06,19.61,27.067,23.312433,8546252
2021-02-11,19.465,27.047,23.32434,8546252
2021-02-16,20.312,27.149,24.16834,8546252
2021-02-21,19.068,25.154,22.3153,8546252
2021-02-26,19.15,26.417,23.015976,8546252
2021-02-01,14.498,23.527,19.19838,8548989
2021-02-06,14.295,23.251,18.934433,8548989
2021-02-11,14.085,23.278,18.745092,8548989
2021-02-16,14.911,23.274,19.597433,8548989
2021-02-21,13.898,21.49,17.875317,8548989
2021-02-26,13.875,22.654,18.504354,8548989
2021-02-01,23.409,29.514,26.860008,8551762
2021-02-06,22.641,28.661,25.389408,8551762
2021-02-11,22.595,29.026,25.71659,8551762
2021-02-16,23.412,28.976,26.468971,8551762
2021-02-21,22.041,26.982,24.547966,8551762
2021-02-26,21.965,28.192,25.11055,8551762
2021-02-01,21.047,26.703,23.730917,8555889
2021-02-06,19.491,24.908,21.826204,8555889
2021-02-11,18.983,25.528,21.940233,8555889
2021-02-16,19.875,25.066,22.733442,8555889
2021-02-21,19.59,23.31,21.474342,8555889
2021-02-26,18.438,24.439,21.300129,8555889
2021-02-01,5.197,10.036,7.411129,8557380
2021-02-06,3.232,7.986,5.2427335,8557380
2021-02-11,2.759,8.622,5.426767,8557380
2021-02-16,3.668,8.13,6.1608624,8557380
2021-02-21,3.445,6.49,5.0036373,8557380
2021-02-26,2.208,7.444,4.733025,8557380
2021-02-01,3.402,4.544,3.9414124,8770613
2021-02-06,5.423,7.297,6.6505957,8770613
2021-02-11,4.229,6.608,5.6549835,8770613
2021-02-16,3.661,5.404,4.337325,8770613
2021-02-21,4.918,6.424,5.7542334,8770613
2021-02-26,4.672,6.519,5.9610333,8770613
2021-02-01,3.848,5.036,4.307879,8770777
2021-02-06,6.234,7.844,7.100975,8770777
2021-02-11,4.436,7.073,6.082925,8770777
2021-02-16,3.894,5.794,4.741796,8770777
2021-02-21,5.174,6.923,6.1854,8770777
2021-02-26,5.341,6.985,6.3838167,8770777
2021-02-01,2.959,4.098,3.5084043,8771013
2021-02-06,5.453,6.591,6.024475,8771013
2021-02-11,4.134,6.086,5.2015667,8771013
2021-02-16,3.379,4.764,3.8718126,8771013
2021-02-21,4.469,5.656,5.090104,8771013
2021-02-26,4.439,5.83,5.266079,8771013
2021-02-01,7.989,10.003,8.8446455,8771341
2021-02-06,9.984,11.847,11.164525,8771341
2021-02-11,8.72,11.26,10.281584,8771341
2021-02-16,8.392,10.118,9.165538,8771341
2021-02-21,9.278,10.761,10.128813,8771341
2021-02-26,8.878,11.083,10.237813,8771341
2021-02-01,3.264,4.888,4.074025,8771450
2021-02-06,5.518,6.929,6.4239583,8771450
2021-02-11,4.255,6.444,5.5946417,8771450
2021-02-16,3.799,5.299,4.4377127,8771450
2021-02-21,4.662,5.938,5.3927665,8771450
2021-02-26,4.393,6.22,5.5146585,8771450
2021-02-01,14.944,22.402,19.363533,9418767
2021-02-06,14.656,21.936,18.47225,9418767
2021-02-11,13.458,22.828,18.809717,9418767
2021-02-16,15.561,21.07,18.35533,9418767
2021-02-21,14.97,20.302,17.87723,9418767
2021-02-26,13.373,21.706,18.026318,9418767
2021-02-01,8.599,14.318,11.563137,8720218
2021-02-06,8.73,14.111,11.590579,8720218
2021-02-11,8.704,14.56,11.530458,8720218
2021-02-16,9.383,14.4,11.883388,8720218
2021-02-21,10.335,13.904,12.134629,8720218
2021-02-26,8.445,14.367,11.35772,8720218
2021-02-01,3.399,7.72,5.7379127,8720219
2021-02-06,3.36,7.53,5.610929,8720219
2021-02-11,3.448,7.979,5.7192373,8720219
2021-02-16,4.049,8.136,6.175446,8720219
2021-02-21,4.708,7.654,6.2119665,8720219
2021-02-26,3.209,7.844,5.567479,8720219
2021-02-01,-1.535,0.955,-0.20744167,8720226
2021-02-06,-1.617,0.561,-0.39756668,8720226
2021-02-11,-1.362,0.932,-0.121845834,8720226
2021-02-16,-0.81,1.48,0.42132917,8720226
2021-02-21,-0.614,0.981,0.26657084,8720226
2021-02-26,-1.562,0.771,-0.28475833,8720226
2021-02-01,,,,8720357
2021-02-06,,,,8720357
2021-02-11,,,,8720357
2021-02-16,,,,8720357
2021-02-21,,,,8720357
2021-02-26,-0.65,0.502,-0.065825,8720357
2021-02-01,1.302,8.386,5.0250373,8720030
2021-02-06,1.483,8.258,5.027467,8720030
2021-02-11,1.365,8.907,5.0583873,8720030
2021-02-16,1.788,8.363,5.2153,8720030
2021-02-21,3.314,7.808,5.5440583,8720030
2021-02-26,1.201,8.586,4.8220544,8720030
2021-02-01,25.312,26.726,25.9428,8767816
2021-02-06,27.133,28.543,27.803703,8767816
2021-02-11,26.293,28.222,27.511358,8767816
2021-02-16,25.568,26.749,26.296892,8767816
2021-02-21,26.667,27.992,27.327179,8767816
2021-02-26,26.88,28.13,27.661945,8767816
2021-02-01,21.965,23.268,22.547853,8767961
2021-02-06,23.802,25.125,24.430546,8767961
2021-02-11,22.946,24.836,24.122759,8767961
2021-02-16,22.247,23.409,22.9284,8767961
2021-02-21,23.268,24.551,23.91712,8767961
2021-02-26,23.455,24.701,24.232359,8767961
2021-02-01,25.499,27.785,26.581375,8768094
2021-02-06,27.369,29.475,28.763367,8768094
2021-02-11,26.407,28.947,28.08076,8768094
2021-02-16,26.155,27.907,27.009405,8768094
2021-02-21,27.051,28.488,27.891558,8768094
2021-02-26,26.532,28.757,28.024637,8768094
2021-02-01,3.337,9.157,6.6618085,9410660
2021-02-06,3.655,9.482,6.589054,9410660
2021-02-11,2.575,10.272,6.628175,9410660
2021-02-16,4.331,8.409,6.5265584,9410660
2021-02-21,3.855,8.159,6.225808,9410660
2021-02-26,2.648,10.056,6.5351915,9410660
2021-02-01,2.605,12.057,7.7549877,9439040
2021-02-06,2.549,11.125,6.9579625,9439040
2021-02-11,1.171,11.555,6.750779,9439040
2021-02-16,3.625,11.132,7.1586456,9439040
2021-02-21,2.992,9.485,6.5701623,9439040
2021-02-26,1.585,11.289,6.9024835,9439040
2021-02-01,2.06,9.925,5.9559293,9439099
2021-02-06,1.804,8.665,4.9586167,9439099
2021-02-11,1.089,8.799,4.8675623,9439099
2021-02-16,2.825,9.104,5.6740084,9439099
2021-02-21,2.175,6.877,4.5337667,9439099
2021-02-26,1.444,8.976,5.2738833,9439099
2021-02-01,4.734,7.802,6.18675,9439201
2021-02-06,3.944,6.535,4.9190874,9439201
2021-02-11,4.18,6.9,5.342804,9439201
2021-02-16,6.033,7.733,6.9641085,9439201
2021-02-21,4.961,5.827,5.426054,9439201
2021-02-26,4.613,7.149,5.711779,9439201
2021-02-01,4.941,7.431,6.082967,9440083
2021-02-06,4.101,6.178,4.852621,9440083
2021-02-11,4.537,6.841,5.392725,9440083
2021-02-16,6.194,7.828,7.216404,9440083
2021-02-21,5.125,6.486,5.722104,9440083
2021-02-26,4.78,6.847,5.616433,9440083
2021-02-01,4.357,9.236,6.590321,9440422
2021-02-06,3.724,7.877,5.400425,9440422
2021-02-11,3.734,8.12,5.6416373,9440422
2021-02-16,5.312,8.766,6.9300876,9440422
2021-02-21,4.521,6.634,5.429354,9440422
2021-02-26,4.075,8.432,6.063246,9440422
2021-02-01,1.227,9.413,5.463346,9440569
2021-02-06,1.224,8.327,4.60225,9440569
2021-02-11,0.187,8.432,4.373029,9440569
2021-02-16,2.06,8.648,5.0947456,9440569
2021-02-21,1.499,6.604,4.141104,9440569
2021-02-26,0.676,8.586,4.772421,9440569
2021-02-01,52.251,61.588,57.577778,9440581
2021-02-06,52.562,60.604,56.711426,9440581
2021-02-11,50.676,61.411,56.621437,9440581
2021-02-16,53.54,60.236,56.72977,9440581
2021-02-21,53.241,59.117,56.51327,9440581
2021-02-26,50.794,60.456,56.270794,9440581
2021-02-01,5.075,5.935,5.478975,8760721
2021-02-06,5.367,7.011,6.2314043,8760721
2021-02-11,5.171,6.686,5.911733,8760721
2021-02-16,5.404,5.955,5.634275,8760721
2021-02-21,4.514,5.932,5.312754,8760721
2021-02-26,4.869,6.286,5.621771,8760721
2021-02-01,31.253,32.221,31.749968,8760922
2021-02-06,31.555,33.527,32.504513,8760922
2021-02-11,31.306,33.097,32.155075,8760922
2021-02-16,31.69,32.077,31.868105,8760922
2021-02-21,30.86,32.329,31.651367,8760922
2021-02-26,31.198,32.7,31.96162,8760922
2021-02-01,2.799,3.212,3.0757668,8761955
2021-02-06,5.279,6.02,5.581371,8761955
2021-02-11,6.411,6.975,6.710779,8761955
2021-02-16,6.106,6.87,6.3784,8761955
2021-02-21,4.528,5.164,4.8589377,8761955
2021-02-26,4.137,4.734,4.4740877,8761955
2021-02-01,1.844,2.687,2.278479,8773259
2021-02-06,3.497,4.432,4.038883,8773259
2021-02-11,2.3,3.999,3.26975,8773259
2021-02-16,1.696,3.054,2.3492584,8773259
2021-02-21,2.772,3.694,3.2074208,8773259
2021-02-26,3.117,4.167,3.6517375,8773259
2021-02-01,10.472,11.529,10.966671,8773701
2021-02-06,12.001,12.946,12.439525,8773701
2021-02-11,11.496,12.723,12.112754,8773701
2021-02-16,10.778,11.716,11.108712,8773701
2021-02-21,11.289,12.11,11.648666,8773701
2021-02-26,11.447,12.369,11.981021,8773701
2021-02-01,24.921,26.096,25.431858,8773767
2021-02-06,26.056,27.589,26.9176,8773767
2021-02-11,25.322,27.27,26.385288,8773767
2021-02-16,25.338,26.263,25.689692,8773767
2021-02-21,25.509,26.699,26.17115,8773767
2021-02-26,25.397,26.985,26.380638,8773767
2021-02-01,10.531,13.117,11.840871,8723214
2021-02-06,10.636,12.887,11.829112,8723214
2021-02-11,9.993,12.461,11.177558,8723214
2021-02-16,10.354,12.333,11.358962,8723214
2021-02-21,10.509,12.123,11.3864,8723214
2021-02-26,10.233,12.71,11.40005,8723214
2021-02-01,2.68,4.052,3.2270584,8735180
2021-02-06,3.317,5.18,3.9742084,8735180
2021-02-11,2.91,4.767,3.7591126,8735180
2021-02-16,3.1,3.704,3.345129,8735180
2021-02-21,2.28,4.055,3.098854,8735180
2021-02-26,2.949,4.659,3.7148874,8735180
2021-02-01,28.071,30.125,28.762516,8735391
2021-02-06,29.262,31.355,30.120762,8735391
2021-02-11,28.934,31.385,30.072163,8735391
2021-02-16,29.091,29.862,29.357704,8735391
2021-02-21,28.53,30.459,29.466963,8735391
2021-02-26,29.055,31.227,30.093262,8735391
2021-02-01,12.831,14.652,13.521684,8735523
2021-02-06,13.842,15.915,14.635646,8735523
2021-02-11,13.481,15.709,14.548841,8735523
2021-02-16,13.671,14.478,13.9473295,8735523
2021-02-21,13.031,14.951,13.880855,8735523
2021-02-26,13.514,15.554,14.507525,8735523
2021-02-01,27.792,29.918,28.47182,8736897
2021-02-06,28.927,31.129,29.875324,8736897
2021-02-11,28.681,31.037,29.799679,8736897
2021-02-16,28.763,29.751,29.060246,8736897
2021-02-21,28.235,30.23,29.161182,8736897
2021-02-26,28.776,30.883,29.814125,8736897
2021-02-01,0.823,2.759,1.5404792,8737048
2021-02-06,1.818,3.799,2.6947,8737048
2021-02-11,1.483,3.789,2.6144958,8737048
2021-02-16,1.706,2.667,2.0836666,8737048
2021-02-21,1.155,3.054,2.0217125,8737048
2021-02-26,1.765,3.753,2.7503293,8737048
2021-02-01,23.845,25.925,24.576908,8737138
2021-02-06,24.902,26.9,25.819454,8737138
2021-02-11,24.606,27.008,25.794209,8737138
2021-02-16,24.78,25.797,25.156395,8737138
2021-02-21,24.314,26.253,25.221209,8737138
2021-02-26,24.911,26.972,25.965387,8737138
2021-02-01,18.94,20.873,19.842396,8738043
2021-02-06,19.587,22.096,20.671488,8738043
2021-02-11,19.541,21.772,20.591583,8738043
2021-02-16,19.596,21.388,20.166279,8738043
2021-02-21,18.996,20.902,19.903671,8738043
2021-02-26,19.58,21.598,20.594095,8738043
2021-02-01,25.997,27.897,26.982254,8739803
2021-02-06,26.89,29.439,28.037645,8739803
2021-02-11,26.791,29.049,27.831987,8739803
2021-02-16,26.693,28.251,27.345776,8739803
2021-02-21,26.263,28.202,27.151878,8739803
2021-02-26,26.772,28.753,27.7839,8739803
2021-02-01,18.386,18.95,18.606583,8764044
2021-02-06,19.098,20.167,19.66365,8764044
2021-02-11,19.754,20.095,19.951921,8764044
2021-02-16,19.334,19.665,19.420113,8764044
2021-02-21,19.068,19.682,19.322542,8764044
2021-02-26,19.131,19.82,19.419313,8764044
2021-02-01,23.045,24.455,23.480062,8764227
2021-02-06,23.596,26.152,25.015633,8764227
